TimeGenerated,EventID,Computer,Provider,Channel,RecordID,Level,AccountName,AddServiceStatus,AdditionalInfo,Address,AddressLength,BackupPath,Binary,BitlockerUserInputTime,BootMenuPolicy,BootMode,BootStatusPolicy,BootType,BucketConfidenceLevel,BucketId,BuildVersion,CacheFlushNeeded,CacheFlushSupported,ChannelPath,ClientProcessId,ClientProcessStartKey,ComputerName,Config,CorruptionActionState,CountNew,CountOld,CurrentStratumNumber,DCName,Data_text,Data_text_0,Data_text_1,Data_text_2,Data_text_3,Data_text_4,Data_text_5,Data_text_6,Default SD String:,DeviceAttributes,DeviceInstanceID,DeviceName,DeviceNameLength,DeviceObject,DeviceTime,DeviceVersionMajor,DeviceVersionMinor,DirtyPages,DisabledLoadOption,DomainPeer,DriveName,DriverDescription,DriverFileName,DriverName,DriverNameLength,DriverProvider,DriverVersion,DwordVal,EnableDisableReason,Enabled,EnabledFeatures,EnabledNew,EntryCount,Error,ErrorCode,ErrorDescription,ErrorMessage,ErrorString,FailureName,FailureNameLength,FinalStatus,Flags,Group,GroupName,HResult,HardwareEnabled,HardwarePresent,HiveName,HiveNameLength,HostOSName,HostOSbuildversion,HostOSmajorversion,HostOSminorversion,HostOSservicepackName,HostOSservicepackmajorversion,HostOSservicepackminorversion,HostOSwasWindowsPE,IdleImplementation,IdleStateCount,ImageName,ImagePath,InstallStatus,Installwasanupgrade,InternalInfo,IsDriverOEM,IsTestConfig,KeysUpdated,LastBootGood,LastBootId,LastShutdownGood,LoadOptions,MajorVersion,MaximumPerformancePercent,MinimumPasswordLength,MinimumPasswordLengthAudit,MinimumPerformancePercent,MinimumThrottlePercent,MinorVersion,Name,NewSchemeGuid,NewSize,NewTime,NicFName,NicFNameLen,NicName,NicNameLen,NominalFrequency,NormalProcessId,NotAffectedAtom,NotAffectedRdclNo,Number,Number of RPC methods:,NumberOfGroupPolicyObjects,OSEditionID,OSName,OSbuildversion,OSmajorversion,OSminorversion,OSservicepackName,OSservicepackmajorversion,OSservicepackminorversion,OldSchemeGuid,OldTime,Operation,OriginalSize,OwnerService,ParentHypervisorFlushes,PerformanceImplementation,Policy,PortFName,PortFNameLen,PortName,PortNameLen,PrimaryService,Problems,ProcessID,ProcessName,ProcessPath,ProcessPid,ProcessingMode,ProcessingTimeInMilliseconds,Protocol,PublisherGuid,QfeVersion,QueryName,Reason,RebootOption,RetryMinutes,SchedulerType,ServiceName,ServiceType,ServiceVersion,SetupClass,ShutdownActionType,ShutdownEventCode,ShutdownReason,SmtEnabled,StartTime,StartType,State,Status,StopTime,SubjectDomainName,SubjectUserName,SupportInfo1,SupportInfo2,SwitchFName,SwitchFNameLen,SwitchName,SwitchNameLen,TSId,Target,Throttle Window:,TimeOffsetSeconds,TimeProvider,TimeSource,TimeSourceRefId,TrustletIdentity,UpdateReason,UpdateService,UpdateType,UpgradeDevice,Url,UserSid,VMId,VMIdLen,VMName,VMNameLen,Version,VsmPolicy,attributes_Name,attributes_xmlns,error,errorCode,param1,param10,param11,param2,param3,param4,param5,param6,param7,param8,param9,serviceGuid,spn1,spn2,updateGuid,updateRevisionNumber,updateTitle
2025-06-08T20:51:04.627443Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.pirate.htb,Service Control Manager,System,1965,4,,,,,,,44004600530052002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFS Replication,,,running,,,,,,,,,,,,,
2025-06-08T20:51:04.712591Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.pirate.htb,Service Control Manager,System,1966,4,,,,,,,7600640073002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Virtual Disk,,,running,,,,,,,,,,,,,
2025-06-08T20:51:12.808581Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.pirate.htb,Service Control Manager,System,1967,4,,,,,,,7300700070007300760063002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Software Protection,,,stopped,,,,,,,,,,,,,
2025-06-08T20:51:38.936233Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.pirate.htb,Service Control Manager,System,1968,4,,,,,,,770075006100750073006500720076002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows Update,,,stopped,,,,,,,,,,,,,
2025-06-08T20:52:08.990773Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.pirate.htb,Service Control Manager,System,1969,4,,,,,,,4E0065007400530065007400750070005300760063002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Network Setup Service,,,stopped,,,,,,,,,,,,,
2025-06-08T20:52:09.745863Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.pirate.htb,Service Control Manager,System,1970,4,,,,,,,440073006D005300760063002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Device Setup Manager,,,running,,,,,,,,,,,,,
2025-06-08T20:52:10.683518Z,"{'#attributes': {'Qualifiers': 0}, '#text': 4107}",DC01.pirate.htb,Display,System,1971,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08T20:52:10.668137Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.pirate.htb,Service Control Manager,System,1972,4,,,,,,,570064006900530079007300740065006D0048006F00730074002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diagnostic System Host,,,running,,,,,,,,,,,,,
2025-06-08T20:52:58.957086Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.pirate.htb,Service Control Manager,System,1973,4,,,,,,,440073006D005300760063002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Device Setup Manager,,,stopped,,,,,,,,,,,,,
2025-06-08T20:54:43.205467Z,234,DC01.pirate.htb,Microsoft-Windows-Hyper-V-VmSwitch,System,1974,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6D41DBBA-7239-49AA-838D-21B7E31BBA14--44CADE70-D707-4E9E-978A-ED2E85E23C94,74,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08T20:54:43.206568Z,233,DC01.pirate.htb,Microsoft-Windows-Hyper-V-VmSwitch,System,1975,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Network Adapter,15,6D41DBBA-7239-49AA-838D-21B7E31BBA14--44CADE70-D707-4E9E-978A-ED2E85E23C94,74,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08T20:54:43.257431Z,233,DC01.pirate.htb,Microsoft-Windows-Hyper-V-VmSwitch,System,1976,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6D41DBBA-7239-49AA-838D-21B7E31BBA14--44CADE70-D707-4E9E-978A-ED2E85E23C94,74,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08T20:54:43.258546Z,232,DC01.pirate.htb,Microsoft-Windows-Hyper-V-VmSwitch,System,1977,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Network Adapter,15,6D41DBBA-7239-49AA-838D-21B7E31BBA14--44CADE70-D707-4E9E-978A-ED2E85E23C94,74,,,,,,,,,,,,,,,,,,,,,,,,Dynamic Ethernet Switch Port,28,13DFA5BC-918D-4A72-BAC1-85BCAE11BFA2,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switch01,8,B69D6086-2229-404B-A5B3-2AFCA7E1C7E8,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08T20:54:51.796147Z,102,DC01.pirate.htb,Microsoft-Windows-Hyper-V-VmSwitch,System,1978,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6D41DBBA-7239-49AA-838D-21B7E31BBA14,36,WEB01,5,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08T20:54:57.106235Z,"{'#attributes': {'Qualifiers': 0}, '#text': 6038}",DC01.pirate.htb,LsaSrv,System,1979,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08T20:55:17.433242Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.pirate.htb,Service Control Manager,System,1980,4,,,,,,,77006C00690064007300760063002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft Account Sign-in Assistant,,,running,,,,,,,,,,,,,
2025-06-08T20:57:59.397230Z,234,DC01.pirate.htb,Microsoft-Windows-Hyper-V-VmSwitch,System,1981,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6D41DBBA-7239-49AA-838D-21B7E31BBA14--44CADE70-D707-4E9E-978A-ED2E85E23C94,74,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08T20:57:59.398708Z,233,DC01.pirate.htb,Microsoft-Windows-Hyper-V-VmSwitch,System,1982,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Network Adapter,15,6D41DBBA-7239-49AA-838D-21B7E31BBA14--44CADE70-D707-4E9E-978A-ED2E85E23C94,74,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08T20:57:59.429408Z,233,DC01.pirate.htb,Microsoft-Windows-Hyper-V-VmSwitch,System,1983,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6D41DBBA-7239-49AA-838D-21B7E31BBA14--44CADE70-D707-4E9E-978A-ED2E85E23C94,74,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08T20:57:59.430212Z,232,DC01.pirate.htb,Microsoft-Windows-Hyper-V-VmSwitch,System,1984,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Network Adapter,15,6D41DBBA-7239-49AA-838D-21B7E31BBA14--44CADE70-D707-4E9E-978A-ED2E85E23C94,74,,,,,,,,,,,,,,,,,,,,,,,,Dynamic Ethernet Switch Port,28,13DFA5BC-918D-4A72-BAC1-85BCAE11BFA2,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switch01,8,B69D6086-2229-404B-A5B3-2AFCA7E1C7E8,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08T20:58:08.435950Z,102,DC01.pirate.htb,Microsoft-Windows-Hyper-V-VmSwitch,System,1985,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6D41DBBA-7239-49AA-838D-21B7E31BBA14,36,WEB01,5,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08T20:59:06.058995Z,"{'#attributes': {'Qualifiers': 0}, '#text': 4107}",DC01.pirate.htb,Display,System,1986,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08T20:59:06.058995Z,"{'#attributes': {'Qualifiers': 0}, '#text': 4107}",DC01.pirate.htb,Display,System,1987,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08T20:59:05.152732Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.pirate.htb,Service Control Manager,System,1988,4,,,,,,,440073006D005300760063002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Device Setup Manager,,,running,,,,,,,,,,,,,
2025-06-08T20:59:17.751745Z,"{'#attributes': {'Qualifiers': 0}, '#text': 4107}",DC01.pirate.htb,Display,System,1989,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08T20:59:17.751745Z,"{'#attributes': {'Qualifiers': 0}, '#text': 4107}",DC01.pirate.htb,Display,System,1990,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08T20:59:20.584182Z,"{'#attributes': {'Qualifiers': 0}, '#text': 4107}",DC01.pirate.htb,Display,System,1991,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08T20:59:20.584182Z,"{'#attributes': {'Qualifiers': 0}, '#text': 4107}",DC01.pirate.htb,Display,System,1992,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08T20:59:23.192903Z,"{'#attributes': {'Qualifiers': 0}, '#text': 4107}",DC01.pirate.htb,Display,System,1993,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08T20:59:25.404113Z,"{'#attributes': {'Qualifiers': 0}, '#text': 4107}",DC01.pirate.htb,Display,System,1994,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08T20:59:25.404113Z,"{'#attributes': {'Qualifiers': 0}, '#text': 4107}",DC01.pirate.htb,Display,System,1995,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08T20:59:30.622677Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.pirate.htb,Service Control Manager,System,1996,4,,,,,,,420074006800410076006300740070005300760063002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AVCTP service,,,running,,,,,,,,,,,,,
2025-06-08T20:59:31.733774Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.pirate.htb,Service Control Manager,System,1997,4,,,,,,,630061006D007300760063002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capability Access Manager Service,,,running,,,,,,,,,,,,,
2025-06-08T20:59:31.797711Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.pirate.htb,Service Control Manager,System,1998,4,,,,,,,6C0066007300760063002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geolocation Service,,,running,,,,,,,,,,,,,
2025-06-08T20:59:32.093377Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.pirate.htb,Service Control Manager,System,1999,4,,,,,,,5700620069006F0053007200760063002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows Biometric Service,,,running,,,,,,,,,,,,,
2025-06-08T21:00:10.220529Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.pirate.htb,Service Control Manager,System,2000,4,,,,,,,440073006D005300760063002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Device Setup Manager,,,stopped,,,,,,,,,,,,,
2025-06-08T21:01:17.381645Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.pirate.htb,Service Control Manager,System,2001,4,,,,,,,77006C00690064007300760063002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft Account Sign-in Assistant,,,stopped,,,,,,,,,,,,,
2025-06-08T21:02:50.242045Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.pirate.htb,Service Control Manager,System,2002,4,,,,,,,5700620069006F0053007200760063002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows Biometric Service,,,stopped,,,,,,,,,,,,,
2025-06-08T21:04:41.830793Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.pirate.htb,Service Control Manager,System,2003,4,,,,,,,630061006D007300760063002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capability Access Manager Service,,,stopped,,,,,,,,,,,,,
